id,tgl_distribusi,jumlah,satuan,harga_berlaku,id_unit_ternak,id_jenis_produk,id_mitra_bisnis
1422,2028-06-08,6,kg,129175,1,5,1
1423,2028-06-09,49,liter,9294,1,3,1
1424,2028-06-10,9,kg,143401,1,5,1
1425,2028-06-11,37,kg,145015,1,5,1
1426,2028-06-12,18,kg,110647,1,5,1
1427,2028-06-13,14,liter,9493,1,3,1
1428,2028-06-14,3,kg,122924,1,5,1
1429,2028-06-15,24,kg,131713,1,5,1
1430,2028-06-16,6,kg,144200,1,5,1
1431,2028-06-17,40,liter,10040,1,3,1
1432,2028-06-18,32,kg,105252,1,5,1
1433,2028-06-19,33,liter,9016,1,3,1
1434,2028-06-20,36,kg,131053,1,5,1
1435,2028-06-21,24,kg,142727,1,5,1
1436,2028-06-22,3,liter,9099,1,3,1
1437,2028-06-23,23,kg,149172,1,5,1
1438,2028-06-24,23,kg,130316,1,5,1
1439,2028-06-25,1,liter,9382,1,3,1
1440,2028-06-26,7,kg,129315,1,5,1
1441,2028-06-27,22,liter,10776,1,3,1
1442,2028-06-28,42,liter,8443,1,3,1
1443,2028-06-29,30,kg,145556,1,5,1
1444,2028-06-30,37,liter,11432,1,3,1
1445,2028-07-01,46,kg,107889,1,5,1
1446,2028-07-02,18,kg,114465,1,5,1
1447,2028-07-03,42,kg,113621,1,5,1
1448,2028-07-04,32,liter,11456,1,3,1
1449,2028-07-05,41,liter,10394,1,3,1
1450,2028-07-06,9,kg,110581,1,5,1
1451,2028-07-07,31,kg,132119,1,5,1
1452,2028-07-08,21,kg,147661,1,5,1
1453,2028-07-09,50,kg,128067,1,5,1
1454,2028-07-10,8,kg,120169,1,5,1
1455,2028-07-11,30,liter,8443,1,3,1
1456,2028-07-12,5,liter,9825,1,3,1
1457,2028-07-13,17,liter,10718,1,3,1
1458,2028-07-14,47,liter,10734,1,3,1
1459,2028-07-15,27,kg,148398,1,5,1
1460,2028-07-16,16,kg,144235,1,5,1
1461,2028-07-17,34,liter,10054,1,3,1
1462,2028-07-18,1,kg,125270,1,5,1
1463,2028-07-19,30,kg,110198,1,5,1
1464,2028-07-20,11,liter,11010,1,3,1
1465,2028-07-21,15,kg,141742,1,5,1
1466,2028-07-22,14,liter,10713,1,3,1
1467,2028-07-23,16,liter,10672,1,3,1
1468,2028-07-24,26,liter,10145,1,3,1
1469,2028-07-25,7,liter,10361,1,3,1
1470,2028-07-26,29,liter,11205,1,3,1
1471,2028-07-27,42,kg,120670,1,5,1
1472,2028-07-28,35,liter,11429,1,3,1
1473,2028-07-29,49,kg,127668,1,5,1
1474,2028-07-30,41,kg,104950,1,5,1
1475,2028-07-31,27,kg,123643,1,5,1
1476,2028-08-01,44,liter,11890,1,3,1
1477,2028-08-02,47,kg,128639,1,5,1
1478,2028-08-03,15,liter,8025,1,3,1
1479,2028-08-04,17,liter,11763,1,3,1
1480,2028-08-05,32,liter,10970,1,3,1
1481,2028-08-06,39,liter,11297,1,3,1
1482,2028-08-07,34,liter,8455,1,3,1
1483,2028-08-08,37,liter,11627,1,3,1
1484,2028-08-09,9,liter,9780,1,3,1
1485,2028-08-10,34,kg,116929,1,5,1
1486,2028-08-11,31,kg,133024,1,5,1
1487,2028-08-12,32,liter,8292,1,3,1
1488,2028-08-13,19,liter,9345,1,3,1
1489,2028-08-14,8,kg,132964,1,5,1
1490,2028-08-15,44,kg,112491,1,5,1
1491,2028-08-16,26,kg,123648,1,5,1
1492,2028-08-17,6,liter,10317,1,3,1
1493,2028-08-18,17,liter,9667,1,3,1
1494,2028-08-19,37,kg,133170,1,5,1
1495,2028-08-20,22,kg,101289,1,5,1
1496,2028-08-21,31,liter,9504,1,3,1
1497,2028-08-22,21,liter,11937,1,3,1
1498,2028-08-23,48,kg,122798,1,5,1
1499,2028-08-24,45,liter,8232,1,3,1
1500,2028-08-25,44,kg,136458,1,5,1
1501,2028-08-26,50,kg,141502,1,5,1
1502,2028-08-27,38,liter,10487,1,3,1
1503,2028-08-28,37,liter,9351,1,3,1
1504,2028-08-29,29,kg,102270,1,5,1
1505,2028-08-30,10,liter,9981,1,3,1
1506,2028-08-31,45,liter,10276,1,3,1
1507,2028-09-01,30,liter,11424,1,3,1
1508,2028-09-02,10,kg,103859,1,5,1
1509,2028-09-03,1,liter,10051,1,3,1
1510,2028-09-04,50,kg,134112,1,5,1
1511,2028-09-05,3,liter,9217,1,3,1
1512,2028-09-06,48,liter,9651,1,3,1
1513,2028-09-07,43,liter,10725,1,3,1
1514,2028-09-08,35,liter,11757,1,3,1
1515,2028-09-09,6,kg,127292,1,5,1
1516,2028-09-10,44,kg,137508,1,5,1
1517,2028-09-11,47,kg,100435,1,5,1
1518,2028-09-12,32,kg,118541,1,5,1
1519,2028-09-13,11,kg,105259,1,5,1
1520,2028-09-14,30,liter,10582,1,3,1
1521,2028-09-15,29,liter,9660,1,3,1
1522,2028-09-16,18,kg,147649,1,5,1
1523,2028-09-17,6,kg,105715,1,5,1
1524,2028-09-18,22,kg,100473,1,5,1
1525,2028-09-19,39,liter,11945,1,3,1
1526,2028-09-20,17,kg,121690,1,5,1
1527,2028-09-21,47,kg,102550,1,5,1
1528,2028-09-22,32,kg,107522,1,5,1
1529,2028-09-23,31,kg,127510,1,5,1
1530,2028-09-24,19,kg,138153,1,5,1
1531,2028-09-25,19,kg,115937,1,5,1
1532,2028-09-26,27,liter,11646,1,3,1
1533,2028-09-27,12,liter,10394,1,3,1
1534,2028-09-28,44,liter,8929,1,3,1
1535,2028-09-29,4,liter,11289,1,3,1
1536,2028-09-30,42,kg,108302,1,5,1
1537,2028-10-01,42,liter,9407,1,3,1
1538,2028-10-02,48,kg,124393,1,5,1
1539,2028-10-03,36,liter,10319,1,3,1
1540,2028-10-04,2,liter,8260,1,3,1
1541,2028-10-05,48,liter,11275,1,3,1
1542,2028-10-06,49,kg,102808,1,5,1
1543,2028-10-07,17,liter,11834,1,3,1
1544,2028-10-08,40,kg,124481,1,5,1
1545,2028-10-09,4,kg,122431,1,5,1
1546,2028-10-10,37,kg,136791,1,5,1
1547,2028-10-11,23,kg,130979,1,5,1
1548,2028-10-12,16,liter,11489,1,3,1
1549,2028-10-13,25,liter,11219,1,3,1
1550,2028-10-14,40,liter,9142,1,3,1
1551,2028-10-15,47,kg,106345,1,5,1
1552,2028-10-16,30,liter,10838,1,3,1
1553,2028-10-17,28,kg,140761,1,5,1
1554,2028-10-18,18,liter,8595,1,3,1
1555,2028-10-19,48,liter,10999,1,3,1
1556,2028-10-20,49,liter,10363,1,3,1
1557,2028-10-21,11,liter,8712,1,3,1
1558,2028-10-22,33,liter,10280,1,3,1
1559,2028-10-23,45,liter,9270,1,3,1
1560,2028-10-24,50,kg,130604,1,5,1
1561,2028-10-25,8,liter,11041,1,3,1
1562,2028-10-26,8,kg,108194,1,5,1
1563,2028-10-27,18,liter,8110,1,3,1
1564,2028-10-28,40,kg,145768,1,5,1
1565,2028-10-29,31,kg,104613,1,5,1
1566,2028-10-30,18,liter,10883,1,3,1
1567,2028-10-31,26,liter,8280,1,3,1
1568,2028-11-01,17,liter,8825,1,3,1
1569,2028-11-02,20,liter,11814,1,3,1
1570,2028-11-03,12,liter,8322,1,3,1
1571,2028-11-04,46,liter,11819,1,3,1
1572,2028-11-05,32,kg,104802,1,5,1
1573,2028-11-06,35,liter,8095,1,3,1
1574,2028-11-07,34,liter,11828,1,3,1
1575,2028-11-08,29,kg,139921,1,5,1
1576,2028-11-09,32,liter,9890,1,3,1
1577,2028-11-10,15,liter,8183,1,3,1
1578,2028-11-11,11,liter,11122,1,3,1
1579,2028-11-12,42,kg,122660,1,5,1
1580,2028-11-13,26,kg,144712,1,5,1
1581,2028-11-14,34,liter,9914,1,3,1
1582,2028-11-15,8,kg,102428,1,5,1
1583,2028-11-16,2,liter,11307,1,3,1
1584,2028-11-17,3,liter,8923,1,3,1
1585,2028-11-18,35,kg,108549,1,5,1
1586,2028-11-19,32,liter,8192,1,3,1
1587,2028-11-20,7,kg,107927,1,5,1
1588,2028-11-21,30,liter,9647,1,3,1
1589,2028-11-22,2,kg,108457,1,5,1
1590,2028-11-23,21,kg,121226,1,5,1
1591,2028-11-24,23,liter,9251,1,3,1
1592,2028-11-25,6,liter,8602,1,3,1
1593,2028-11-26,39,liter,9349,1,3,1
1594,2028-11-27,25,kg,148982,1,5,1
1595,2028-11-28,9,liter,9593,1,3,1
1596,2028-11-29,46,liter,10570,1,3,1
1597,2028-11-30,48,kg,100296,1,5,1
1598,2028-12-01,27,liter,11165,1,3,1
1599,2028-12-02,12,liter,11894,1,3,1
1600,2028-12-03,17,kg,145736,1,5,1
1601,2028-12-04,43,liter,10293,1,3,1
1602,2028-12-05,31,kg,144809,1,5,1
1603,2028-12-06,21,liter,10490,1,3,1
1604,2028-12-07,13,kg,128303,1,5,1
1605,2028-12-08,21,liter,10956,1,3,1
1606,2028-12-09,37,liter,9268,1,3,1
1607,2028-12-10,31,liter,8132,1,3,1
1608,2028-12-11,3,liter,10492,1,3,1
1609,2028-12-12,31,liter,8414,1,3,1
1610,2028-12-13,9,kg,126697,1,5,1
1611,2028-12-14,28,liter,9419,1,3,1
1612,2028-12-15,44,liter,11343,1,3,1
1613,2028-12-16,24,liter,11499,1,3,1
1614,2028-12-17,8,kg,126295,1,5,1
1615,2028-12-18,34,liter,11308,1,3,1
1616,2028-12-19,40,kg,107020,1,5,1
1617,2028-12-20,17,kg,104859,1,5,1
1618,2028-12-21,47,kg,110697,1,5,1
1619,2028-12-22,8,liter,10485,1,3,1
1620,2028-12-23,38,kg,115142,1,5,1
1621,2028-12-24,23,liter,10611,1,3,1
1622,2028-12-25,29,kg,126716,1,5,1
1623,2028-12-26,40,kg,130411,1,5,1
1624,2028-12-27,26,liter,8336,1,3,1
1625,2028-12-28,29,liter,11371,1,3,1
1626,2028-12-29,49,liter,9623,1,3,1
1627,2028-12-30,21,kg,141199,1,5,1
1628,2028-12-31,10,liter,8325,1,3,1
1629,2029-01-01,21,liter,8853,1,3,1
1630,2029-01-02,30,kg,148986,1,5,1
1631,2029-01-03,17,liter,9440,1,3,1
1632,2029-01-04,14,liter,9090,1,3,1
1633,2029-01-05,35,kg,115655,1,5,1
1634,2029-01-06,17,liter,10266,1,3,1
1635,2029-01-07,19,liter,8531,1,3,1
1636,2029-01-08,46,liter,11844,1,3,1
1637,2029-01-09,37,liter,8880,1,3,1
1638,2029-01-10,30,kg,109674,1,5,1
1639,2029-01-11,3,liter,8372,1,3,1
1640,2029-01-12,46,kg,128556,1,5,1
1641,2029-01-13,19,kg,117739,1,5,1
1642,2029-01-14,35,liter,11664,1,3,1
1643,2029-01-15,2,liter,9471,1,3,1
1644,2029-01-16,47,liter,11979,1,3,1
1645,2029-01-17,35,kg,131957,1,5,1
1646,2029-01-18,7,liter,8364,1,3,1
1647,2029-01-19,17,kg,149875,1,5,1
1648,2029-01-20,32,kg,149508,1,5,1
1649,2029-01-21,49,liter,9439,1,3,1
1650,2029-01-22,19,kg,144197,1,5,1
1651,2029-01-23,17,liter,11555,1,3,1
1652,2029-01-24,26,kg,102045,1,5,1
1653,2029-01-25,49,liter,8315,1,3,1
1654,2029-01-26,38,kg,133868,1,5,1
1655,2029-01-27,14,liter,9377,1,3,1
1656,2029-01-28,16,kg,128219,1,5,1
1657,2029-01-29,26,liter,11192,1,3,1
1658,2029-01-30,18,kg,138228,1,5,1
1659,2029-01-31,2,liter,10666,1,3,1
1660,2029-02-01,26,liter,9314,1,3,1
1661,2029-02-02,19,kg,129228,1,5,1
1662,2029-02-03,16,liter,10108,1,3,1
1663,2029-02-04,29,liter,9435,1,3,1
1664,2029-02-05,27,liter,10094,1,3,1
1665,2029-02-06,15,kg,142853,1,5,1
1666,2029-02-07,40,liter,8638,1,3,1
1667,2029-02-08,37,kg,100599,1,5,1
1668,2029-02-09,40,kg,126748,1,5,1
1669,2029-02-10,49,liter,11075,1,3,1
1670,2029-02-11,35,kg,107989,1,5,1
1671,2029-02-12,45,kg,145741,1,5,1
1672,2029-02-13,23,liter,11980,1,3,1
1673,2029-02-14,49,kg,146870,1,5,1
1674,2029-02-15,2,kg,109848,1,5,1
1675,2029-02-16,24,kg,125829,1,5,1
1676,2029-02-17,11,liter,9497,1,3,1
1677,2029-02-18,6,liter,8402,1,3,1
1678,2029-02-19,38,liter,8408,1,3,1
1679,2029-02-20,9,liter,8658,1,3,1
1680,2029-02-21,42,kg,135994,1,5,1
1681,2029-02-22,33,kg,142488,1,5,1
1682,2029-02-23,19,liter,11803,1,3,1
1683,2029-02-24,36,kg,100034,1,5,1
1684,2029-02-25,24,kg,116832,1,5,1
1685,2029-02-26,5,liter,10213,1,3,1
1686,2029-02-27,48,liter,11597,1,3,1
1687,2029-02-28,28,kg,148370,1,5,1
1688,2029-03-01,15,kg,130975,1,5,1
1689,2029-03-02,25,liter,10222,1,3,1
1690,2029-03-03,3,kg,121799,1,5,1
1691,2029-03-04,37,liter,8996,1,3,1
1692,2029-03-05,25,liter,10607,1,3,1
1693,2029-03-06,10,kg,127060,1,5,1
1694,2029-03-07,24,liter,9609,1,3,1
1695,2029-03-08,34,kg,140216,1,5,1
1696,2029-03-09,38,liter,10829,1,3,1
1697,2029-03-10,43,liter,9135,1,3,1
1698,2029-03-11,10,kg,104661,1,5,1
1699,2029-03-12,43,liter,8097,1,3,1
1700,2029-03-13,33,kg,100956,1,5,1
1701,2029-03-14,2,kg,137165,1,5,1
1702,2029-03-15,33,liter,10299,1,3,1
1703,2029-03-16,37,liter,10187,1,3,1
1704,2029-03-17,31,liter,11491,1,3,1
1705,2029-03-18,37,liter,10485,1,3,1
1706,2029-03-19,22,liter,9538,1,3,1
1707,2029-03-20,15,kg,121541,1,5,1
1708,2029-03-21,2,liter,11099,1,3,1
1709,2029-03-22,39,kg,128131,1,5,1
1710,2029-03-23,33,liter,11141,1,3,1
1711,2029-03-24,14,kg,110107,1,5,1
1712,2029-03-25,12,kg,136999,1,5,1
1713,2029-03-26,27,kg,132470,1,5,1
1714,2029-03-27,27,kg,145320,1,5,1
1715,2029-03-28,16,liter,8623,1,3,1
1716,2029-03-29,47,kg,131600,1,5,1
1717,2029-03-30,36,kg,110003,1,5,1
1718,2029-03-31,5,kg,110567,1,5,1
1719,2029-04-01,17,kg,110091,1,5,1
1720,2029-04-02,36,liter,8198,1,3,1
1721,2029-04-03,2,liter,9462,1,3,1
1722,2029-04-04,5,kg,145189,1,5,1
1723,2029-04-05,47,kg,114896,1,5,1
1724,2029-04-06,38,kg,148808,1,5,1
1725,2029-04-07,20,liter,8543,1,3,1
1726,2029-04-08,38,liter,10053,1,3,1
1727,2029-04-09,37,liter,11860,1,3,1
1728,2029-04-10,5,liter,11628,1,3,1
1729,2029-04-11,26,liter,12000,1,3,1
1730,2029-04-12,14,kg,103691,1,5,1
1731,2029-04-13,34,liter,8640,1,3,1
1732,2029-04-14,37,liter,11135,1,3,1
1733,2029-04-15,40,liter,8168,1,3,1
1734,2029-04-16,20,liter,9846,1,3,1
1735,2029-04-17,31,kg,120326,1,5,1
1736,2029-04-18,41,liter,8933,1,3,1
1737,2029-04-19,40,liter,10769,1,3,1
1738,2029-04-20,10,liter,8753,1,3,1
1739,2029-04-21,46,liter,11047,1,3,1
1740,2029-04-22,11,kg,130689,1,5,1
1741,2029-04-23,29,liter,9668,1,3,1
1742,2029-04-24,9,liter,10521,1,3,1
1743,2029-04-25,8,kg,111619,1,5,1
1744,2029-04-26,45,kg,121949,1,5,1
1745,2029-04-27,21,kg,127171,1,5,1
1746,2029-04-28,47,kg,116944,1,5,1
1747,2029-04-29,50,kg,128868,1,5,1
1748,2029-04-30,48,liter,9016,1,3,1
1749,2029-05-01,14,kg,110902,1,5,1
1750,2029-05-02,1,liter,11700,1,3,1
1751,2029-05-03,48,kg,135865,1,5,1
1752,2029-05-04,49,kg,111609,1,5,1
1753,2029-05-05,15,liter,10472,1,3,1
1754,2029-05-06,47,liter,10753,1,3,1
1755,2029-05-07,24,kg,132751,1,5,1
1756,2029-05-08,14,liter,11346,1,3,1
1757,2029-05-09,14,kg,108112,1,5,1
1758,2029-05-10,49,kg,138537,1,5,1
1759,2029-05-11,10,liter,10688,1,3,1
1760,2029-05-12,9,liter,11257,1,3,1
1761,2029-05-13,4,liter,8520,1,3,1
1762,2029-05-14,29,kg,148172,1,5,1
1763,2029-05-15,8,kg,107617,1,5,1
1764,2029-05-16,5,kg,111597,1,5,1
1765,2029-05-17,3,liter,11597,1,3,1
1766,2029-05-18,8,liter,8433,1,3,1
1767,2029-05-19,10,kg,136151,1,5,1
1768,2029-05-20,37,kg,128916,1,5,1
1769,2029-05-21,24,liter,9716,1,3,1
1770,2029-05-22,7,kg,123900,1,5,1
1771,2029-05-23,27,kg,101357,1,5,1
1772,2029-05-24,25,liter,9650,1,3,1
1773,2029-05-25,4,kg,136873,1,5,1
1774,2029-05-26,33,kg,139884,1,5,1
1775,2029-05-27,35,liter,11262,1,3,1
1776,2029-05-28,17,liter,9672,1,3,1
1777,2029-05-29,41,kg,130409,1,5,1
1778,2029-05-30,45,kg,117454,1,5,1
1779,2029-05-31,33,kg,144079,1,5,1
1780,2029-06-01,29,kg,104803,1,5,1
1781,2029-06-02,27,liter,10193,1,3,1
1782,2029-06-03,40,kg,116374,1,5,1
1783,2029-06-04,47,kg,102017,1,5,1
1784,2029-06-05,27,kg,131569,1,5,1
1785,2029-06-06,47,liter,9971,1,3,1
1786,2029-06-07,12,liter,9390,1,3,1
1787,2029-06-08,48,kg,136101,1,5,1
1788,2029-06-09,38,liter,10800,1,3,1
1789,2029-06-10,9,liter,10219,1,3,1
1790,2029-06-11,29,kg,121095,1,5,1
1791,2029-06-12,14,kg,141483,1,5,1
1792,2029-06-13,2,liter,10868,1,3,1
1793,2029-06-14,34,kg,137490,1,5,1
1794,2029-06-15,8,liter,11971,1,3,1
1795,2029-06-16,22,liter,11675,1,3,1
1796,2029-06-17,17,kg,142666,1,5,1
1797,2029-06-18,38,liter,8048,1,3,1
1798,2029-06-19,40,kg,123115,1,5,1
1799,2029-06-20,22,kg,135354,1,5,1
1800,2029-06-21,44,liter,10210,1,3,1
1801,2029-06-22,23,liter,9865,1,3,1
1802,2029-06-23,25,liter,8686,1,3,1
1803,2029-06-24,7,liter,8019,1,3,1
1804,2029-06-25,24,liter,10054,1,3,1
1805,2029-06-26,46,liter,10634,1,3,1
1806,2029-06-27,40,liter,11621,1,3,1
1807,2029-06-28,34,liter,10619,1,3,1
1808,2029-06-29,23,kg,122240,1,5,1
1809,2029-06-30,39,liter,10511,1,3,1
1810,2029-07-01,21,liter,9995,1,3,1
1811,2029-07-02,7,liter,9184,1,3,1
1812,2029-07-03,3,liter,11321,1,3,1
1813,2029-07-04,11,kg,101044,1,5,1
1814,2029-07-05,1,kg,127029,1,5,1
1815,2029-07-06,5,kg,120660,1,5,1
1816,2029-07-07,4,liter,8393,1,3,1
1817,2029-07-08,22,kg,144986,1,5,1
1818,2029-07-09,31,kg,114333,1,5,1
1819,2029-07-10,21,kg,108778,1,5,1
1820,2029-07-11,4,liter,9598,1,3,1
1821,2029-07-12,26,liter,9653,1,3,1
1822,2029-07-13,1,kg,123087,1,5,1
1823,2029-07-14,11,kg,104585,1,5,1
1824,2029-07-15,26,kg,115762,1,5,1
1825,2029-07-16,15,kg,148268,1,5,1
1826,2029-07-17,29,liter,8453,1,3,1
1827,2029-07-18,14,kg,118262,1,5,1
1828,2029-07-19,43,kg,110520,1,5,1
1829,2029-07-20,24,kg,141157,1,5,1
1830,2029-07-21,47,kg,100643,1,5,1
1831,2029-07-22,11,liter,10041,1,3,1
1832,2029-07-23,37,liter,10886,1,3,1
1833,2029-07-24,24,liter,10240,1,3,1
1834,2029-07-25,50,liter,11135,1,3,1
1835,2029-07-26,42,liter,11716,1,3,1
1836,2029-07-27,30,kg,106229,1,5,1
1837,2029-07-28,29,kg,107998,1,5,1
1838,2029-07-29,4,kg,145165,1,5,1
1839,2029-07-30,3,liter,10573,1,3,1
1840,2029-07-31,48,kg,140461,1,5,1
1841,2029-08-01,10,liter,8758,1,3,1
1842,2029-08-02,2,liter,11416,1,3,1
1843,2029-08-03,39,kg,106382,1,5,1
1844,2029-08-04,17,liter,10238,1,3,1
1845,2029-08-05,29,kg,115192,1,5,1
1846,2029-08-06,44,kg,129196,1,5,1
1847,2029-08-07,15,kg,123984,1,5,1
1848,2029-08-08,45,kg,140639,1,5,1
1849,2029-08-09,17,kg,106253,1,5,1
1850,2029-08-10,38,kg,142366,1,5,1
1851,2029-08-11,35,liter,8157,1,3,1
1852,2029-08-12,18,kg,105332,1,5,1
1853,2029-08-13,49,liter,11880,1,3,1
1854,2029-08-14,9,liter,9012,1,3,1
1855,2029-08-15,6,liter,9038,1,3,1
1856,2029-08-16,27,liter,8018,1,3,1
1857,2029-08-17,15,liter,8739,1,3,1
1858,2029-08-18,16,liter,10266,1,3,1
1859,2029-08-19,9,kg,119110,1,5,1
1860,2029-08-20,40,liter,8013,1,3,1
1861,2029-08-21,48,liter,8003,1,3,1
1862,2029-08-22,25,liter,11325,1,3,1
1863,2029-08-23,49,kg,101340,1,5,1
1864,2029-08-24,49,liter,8080,1,3,1
1865,2029-08-25,16,kg,107688,1,5,1
1866,2029-08-26,34,kg,148158,1,5,1
1867,2029-08-27,8,kg,145922,1,5,1
1868,2029-08-28,12,kg,131606,1,5,1
1869,2029-08-29,8,liter,9530,1,3,1
1870,2029-08-30,14,liter,10251,1,3,1
1871,2029-08-31,8,kg,113937,1,5,1
1872,2029-09-01,3,liter,11897,1,3,1
1873,2029-09-02,20,kg,102038,1,5,1
1874,2029-09-03,44,kg,136669,1,5,1
1875,2029-09-04,45,kg,135824,1,5,1
1876,2029-09-05,24,liter,10752,1,3,1
1877,2029-09-06,38,liter,11278,1,3,1
1878,2029-09-07,48,kg,109685,1,5,1
1879,2029-09-08,12,liter,9029,1,3,1
1880,2029-09-09,6,liter,8396,1,3,1
1881,2029-09-10,47,kg,146050,1,5,1
1882,2029-09-11,21,kg,142815,1,5,1
1883,2029-09-12,46,liter,11807,1,3,1
1884,2029-09-13,22,liter,10098,1,3,1
1885,2029-09-14,1,liter,10068,1,3,1
1886,2029-09-15,33,liter,11676,1,3,1
1887,2029-09-16,21,kg,105751,1,5,1
1888,2029-09-17,38,liter,10949,1,3,1
1889,2029-09-18,49,kg,125231,1,5,1
1890,2029-09-19,46,liter,10570,1,3,1
1891,2029-09-20,40,kg,135326,1,5,1
1892,2029-09-21,14,kg,127978,1,5,1
1893,2029-09-22,9,liter,8358,1,3,1
1894,2029-09-23,23,liter,8217,1,3,1
1895,2029-09-24,49,liter,11974,1,3,1
1896,2029-09-25,47,kg,147621,1,5,1
1897,2029-09-26,45,liter,11522,1,3,1
1898,2029-09-27,17,liter,11190,1,3,1
1899,2029-09-28,13,liter,10723,1,3,1
1900,2029-09-29,44,kg,134658,1,5,1
1901,2029-09-30,30,kg,105593,1,5,1
1902,2029-10-01,42,kg,142321,1,5,1
1903,2029-10-02,31,kg,127273,1,5,1
1904,2029-10-03,23,kg,113067,1,5,1
1905,2029-10-04,20,kg,139073,1,5,1
1906,2029-10-05,44,liter,9393,1,3,1
1907,2029-10-06,5,kg,134193,1,5,1
1908,2029-10-07,34,kg,144278,1,5,1
1909,2029-10-08,16,kg,108007,1,5,1
1910,2029-10-09,12,liter,10516,1,3,1
1911,2029-10-10,38,kg,125889,1,5,1
1912,2029-10-11,27,liter,9783,1,3,1
1913,2029-10-12,17,kg,145144,1,5,1
1914,2029-10-13,4,liter,10746,1,3,1
1915,2029-10-14,18,kg,139662,1,5,1
1916,2029-10-15,5,liter,8761,1,3,1
1917,2029-10-16,5,liter,11358,1,3,1
1918,2029-10-17,12,kg,135832,1,5,1
1919,2029-10-18,45,kg,117504,1,5,1
1920,2029-10-19,27,kg,121567,1,5,1
1921,2029-10-20,47,kg,125407,1,5,1
1922,2029-10-21,1,liter,10341,1,3,1
1923,2029-10-22,24,liter,8455,1,3,1
1924,2029-10-23,15,kg,139266,1,5,1
1925,2029-10-24,48,kg,133476,1,5,1
1926,2029-10-25,32,kg,122244,1,5,1
1927,2029-10-26,39,liter,9522,1,3,1
1928,2029-10-27,15,liter,9931,1,3,1
1929,2029-10-28,30,liter,11952,1,3,1
1930,2029-10-29,6,liter,8007,1,3,1
1931,2029-10-30,13,liter,10976,1,3,1
1932,2029-10-31,44,kg,138384,1,5,1
1933,2029-11-01,24,kg,111028,1,5,1
1934,2029-11-02,10,kg,125729,1,5,1
1935,2029-11-03,36,kg,143289,1,5,1
1936,2029-11-04,12,kg,146807,1,5,1
1937,2029-11-05,35,liter,9168,1,3,1
1938,2029-11-06,50,kg,133147,1,5,1
1939,2029-11-07,23,kg,105420,1,5,1
1940,2029-11-08,3,kg,122758,1,5,1
1941,2029-11-09,11,liter,8567,1,3,1
1942,2029-11-10,4,kg,144597,1,5,1
1943,2029-11-11,50,liter,9944,1,3,1
1944,2029-11-12,21,liter,8975,1,3,1
1945,2029-11-13,2,kg,138975,1,5,1
1946,2029-11-14,36,kg,116242,1,5,1
1947,2029-11-15,47,kg,148126,1,5,1
1948,2029-11-16,12,liter,11528,1,3,1
1949,2029-11-17,26,kg,114108,1,5,1
1950,2029-11-18,30,liter,10685,1,3,1
1951,2029-11-19,13,liter,9686,1,3,1
1952,2029-11-20,28,kg,118012,1,5,1
1953,2029-11-21,14,liter,10365,1,3,1
1954,2029-11-22,11,liter,11311,1,3,1
1955,2029-11-23,10,kg,119767,1,5,1
1956,2029-11-24,22,liter,9628,1,3,1
1957,2029-11-25,19,liter,8296,1,3,1
1958,2029-11-26,25,liter,9007,1,3,1
1959,2029-11-27,11,liter,9462,1,3,1
1960,2029-11-28,6,kg,145746,1,5,1
1961,2029-11-29,14,liter,11912,1,3,1
1962,2029-11-30,7,kg,121749,1,5,1
1963,2029-12-01,33,liter,10824,1,3,1
1964,2029-12-02,40,liter,9189,1,3,1
1965,2029-12-03,47,kg,131973,1,5,1
1966,2029-12-04,3,liter,8734,1,3,1
1967,2029-12-05,17,kg,130111,1,5,1
1968,2029-12-06,8,kg,145774,1,5,1
1969,2029-12-07,40,kg,112456,1,5,1
1970,2029-12-08,28,kg,137321,1,5,1
1971,2029-12-09,21,liter,10996,1,3,1
1972,2029-12-10,47,kg,111408,1,5,1
1973,2029-12-11,29,liter,8079,1,3,1
1974,2029-12-12,34,kg,123461,1,5,1
1975,2029-12-13,40,kg,133274,1,5,1
1976,2029-12-14,21,kg,133160,1,5,1
1977,2029-12-15,25,liter,11696,1,3,1
1978,2029-12-16,10,kg,142445,1,5,1
1979,2029-12-17,10,kg,143957,1,5,1
1980,2029-12-18,21,kg,120334,1,5,1
1981,2029-12-19,37,liter,9844,1,3,1
1982,2029-12-20,47,liter,11831,1,3,1
1983,2029-12-21,20,kg,103840,1,5,1
1984,2029-12-22,2,liter,8220,1,3,1
1985,2029-12-23,22,kg,111881,1,5,1
1986,2029-12-24,38,liter,11636,1,3,1
1987,2029-12-25,11,kg,108237,1,5,1
1988,2029-12-26,25,kg,125507,1,5,1
1989,2029-12-27,43,liter,9080,1,3,1
1990,2029-12-28,33,liter,8162,1,3,1
1991,2029-12-29,25,kg,146266,1,5,1
1992,2029-12-30,13,kg,125192,1,5,1
1993,2029-12-31,26,liter,11006,1,3,1
1994,2030-01-01,8,kg,143045,1,5,1
1995,2030-01-02,10,liter,9273,1,3,1
1996,2030-01-03,19,liter,10571,1,3,1
1997,2030-01-04,3,liter,9918,1,3,1
1998,2030-01-05,16,kg,135777,1,5,1
1999,2030-01-06,15,kg,130088,1,5,1
2000,2030-01-07,39,kg,111778,1,5,1
2001,2030-01-08,1,liter,9597,1,3,1
