id,tgl_produksi,jumlah,satuan,sumber_pasokan,id_unit_ternak,id_jenis_produk
1839,2029-07-30,15,kg,Peternakan Sendiri,1,5
1840,2029-07-31,9,kg,Peternakan Lain,1,5
1841,2029-08-01,3,kg,Peternakan Lain,1,5
1842,2029-08-02,25,kg,Peternakan Lain,1,5
1843,2029-08-03,17,kg,Peternakan Sendiri,1,5
1844,2029-08-04,6,kg,Peternakan Lain,1,5
1845,2029-08-05,2,ekor,Peternakan Lain,1,5
1846,2029-08-06,4,ekor,Pengepul,1,5
1847,2029-08-07,24,ekor,Pengepul,1,5
1848,2029-08-08,9,ekor,Peternakan Lain,1,5
1849,2029-08-09,39,kg,Peternakan Lain,1,5
1850,2029-08-10,48,ekor,Peternakan Sendiri,1,5
1851,2029-08-11,32,ekor,Pengepul,1,5
1852,2029-08-12,42,ekor,Peternakan Sendiri,1,5
1853,2029-08-13,11,kg,Peternakan Sendiri,1,5
1854,2029-08-14,29,kg,Peternakan Sendiri,1,5
1855,2029-08-15,49,ekor,Peternakan Sendiri,1,5
1856,2029-08-16,37,kg,Peternakan Lain,1,5
1857,2029-08-17,49,kg,Peternakan Lain,1,5
1858,2029-08-18,16,kg,Pengepul,1,5
1859,2029-08-19,36,kg,Pengepul,1,5
1860,2029-08-20,39,kg,Peternakan Lain,1,5
1861,2029-08-21,11,ekor,Pengepul,1,5
1862,2029-08-22,22,kg,Peternakan Lain,1,5
1863,2029-08-23,21,kg,Peternakan Lain,1,5
1864,2029-08-24,50,ekor,Peternakan Lain,1,5
1865,2029-08-25,36,ekor,Peternakan Sendiri,1,5
1866,2029-08-26,21,ekor,Peternakan Lain,1,5
1867,2029-08-27,27,ekor,Peternakan Lain,1,5
1868,2029-08-28,3,ekor,Pengepul,1,5
1869,2029-08-29,9,ekor,Peternakan Lain,1,5
1870,2029-08-30,35,kg,Pengepul,1,5
1871,2029-08-31,17,ekor,Pengepul,1,5
1872,2029-09-01,48,ekor,Pengepul,1,5
1873,2029-09-02,26,kg,Peternakan Lain,1,5
1874,2029-09-03,16,ekor,Peternakan Lain,1,5
1875,2029-09-04,48,ekor,Peternakan Sendiri,1,5
1876,2029-09-05,45,ekor,Peternakan Lain,1,5
1877,2029-09-06,13,kg,Pengepul,1,5
1878,2029-09-07,36,ekor,Peternakan Lain,1,5
1879,2029-09-08,22,ekor,Pengepul,1,5
1880,2029-09-09,7,kg,Peternakan Sendiri,1,5
1881,2029-09-10,24,ekor,Pengepul,1,5
1882,2029-09-11,34,ekor,Peternakan Lain,1,5
1883,2029-09-12,15,ekor,Peternakan Lain,1,5
1884,2029-09-13,18,ekor,Pengepul,1,5
1885,2029-09-14,12,ekor,Peternakan Sendiri,1,5
1886,2029-09-15,45,kg,Peternakan Lain,1,5
1887,2029-09-16,34,ekor,Peternakan Lain,1,5
1888,2029-09-17,13,ekor,Pengepul,1,5
1889,2029-09-18,3,ekor,Peternakan Sendiri,1,5
1890,2029-09-19,6,ekor,Pengepul,1,5
1891,2029-09-20,19,ekor,Peternakan Sendiri,1,5
1892,2029-09-21,27,ekor,Peternakan Sendiri,1,5
1893,2029-09-22,10,ekor,Peternakan Sendiri,1,5
1894,2029-09-23,21,ekor,Peternakan Lain,1,5
1895,2029-09-24,28,ekor,Peternakan Sendiri,1,5
1896,2029-09-25,42,ekor,Peternakan Lain,1,5
1897,2029-09-26,39,ekor,Pengepul,1,5
1898,2029-09-27,44,kg,Peternakan Lain,1,5
1899,2029-09-28,48,ekor,Peternakan Lain,1,5
1900,2029-09-29,19,kg,Peternakan Lain,1,5
1901,2029-09-30,39,kg,Pengepul,1,5
1902,2029-10-01,14,ekor,Peternakan Sendiri,1,5
1903,2029-10-02,23,ekor,Peternakan Lain,1,5
1904,2029-10-03,6,kg,Pengepul,1,5
1905,2029-10-04,24,kg,Pengepul,1,5
1906,2029-10-05,26,kg,Pengepul,1,5
1907,2029-10-06,3,ekor,Peternakan Sendiri,1,5
1908,2029-10-07,19,ekor,Pengepul,1,5
1909,2029-10-08,43,kg,Peternakan Lain,1,5
1910,2029-10-09,45,ekor,Peternakan Sendiri,1,5
1911,2029-10-10,1,ekor,Peternakan Sendiri,1,5
1912,2029-10-11,15,kg,Pengepul,1,5
1913,2029-10-12,20,kg,Peternakan Lain,1,5
1914,2029-10-13,41,kg,Peternakan Sendiri,1,5
1915,2029-10-14,27,ekor,Peternakan Lain,1,5
1916,2029-10-15,35,kg,Peternakan Lain,1,5
1917,2029-10-16,7,kg,Peternakan Sendiri,1,5
1918,2029-10-17,32,kg,Peternakan Lain,1,5
1919,2029-10-18,16,kg,Peternakan Lain,1,5
1920,2029-10-19,30,ekor,Peternakan Lain,1,5
1921,2029-10-20,47,kg,Peternakan Lain,1,5
1922,2029-10-21,43,ekor,Pengepul,1,5
1923,2029-10-22,32,ekor,Peternakan Lain,1,5
1924,2029-10-23,44,ekor,Peternakan Sendiri,1,5
1925,2029-10-24,26,ekor,Peternakan Lain,1,5
1926,2029-10-25,35,kg,Peternakan Lain,1,5
1927,2029-10-26,14,ekor,Peternakan Sendiri,1,5
1928,2029-10-27,48,kg,Pengepul,1,5
1929,2029-10-28,2,ekor,Peternakan Lain,1,5
1930,2029-10-29,6,kg,Pengepul,1,5
1931,2029-10-30,19,kg,Pengepul,1,5
1932,2029-10-31,26,ekor,Peternakan Sendiri,1,5
1933,2029-11-01,2,kg,Peternakan Lain,1,5
1934,2029-11-02,24,kg,Peternakan Lain,1,5
1935,2029-11-03,36,ekor,Peternakan Lain,1,5
1936,2029-11-04,33,kg,Peternakan Lain,1,5
1937,2029-11-05,49,ekor,Peternakan Sendiri,1,5
1938,2029-11-06,33,ekor,Pengepul,1,5
1939,2029-11-07,46,ekor,Peternakan Lain,1,5
1940,2029-11-08,11,ekor,Pengepul,1,5
1941,2029-11-09,19,ekor,Peternakan Sendiri,1,5
1942,2029-11-10,29,kg,Pengepul,1,5
1943,2029-11-11,13,ekor,Peternakan Sendiri,1,5
1944,2029-11-12,14,kg,Pengepul,1,5
1945,2029-11-13,23,kg,Pengepul,1,5
1946,2029-11-14,25,ekor,Pengepul,1,5
1947,2029-11-15,5,kg,Peternakan Sendiri,1,5
1948,2029-11-16,50,ekor,Peternakan Lain,1,5
1949,2029-11-17,13,kg,Peternakan Lain,1,5
1950,2029-11-18,12,ekor,Peternakan Lain,1,5
1951,2029-11-19,10,kg,Peternakan Lain,1,5
1952,2029-11-20,29,ekor,Peternakan Sendiri,1,5
1953,2029-11-21,50,ekor,Pengepul,1,5
1954,2029-11-22,38,kg,Pengepul,1,5
1955,2029-11-23,26,kg,Peternakan Lain,1,5
1956,2029-11-24,42,kg,Peternakan Lain,1,5
1957,2029-11-25,12,ekor,Peternakan Lain,1,5
1958,2029-11-26,12,kg,Peternakan Lain,1,5
1959,2029-11-27,37,ekor,Peternakan Sendiri,1,5
1960,2029-11-28,13,ekor,Pengepul,1,5
1961,2029-11-29,35,kg,Peternakan Lain,1,5
1962,2029-11-30,11,kg,Pengepul,1,5
1963,2029-12-01,32,ekor,Pengepul,1,5
1964,2029-12-02,12,ekor,Peternakan Sendiri,1,5
1965,2029-12-03,41,kg,Peternakan Sendiri,1,5
1966,2029-12-04,10,kg,Peternakan Lain,1,5
1967,2029-12-05,8,ekor,Pengepul,1,5
1968,2029-12-06,19,ekor,Pengepul,1,5
1969,2029-12-07,10,ekor,Peternakan Sendiri,1,5
1970,2029-12-08,1,ekor,Peternakan Sendiri,1,5
1971,2029-12-09,21,ekor,Peternakan Sendiri,1,5
1972,2029-12-10,17,ekor,Peternakan Lain,1,5
1973,2029-12-11,18,kg,Peternakan Sendiri,1,5
1974,2029-12-12,44,ekor,Peternakan Lain,1,5
1975,2029-12-13,6,kg,Peternakan Sendiri,1,5
1976,2029-12-14,3,ekor,Pengepul,1,5
1977,2029-12-15,45,ekor,Peternakan Sendiri,1,5
1978,2029-12-16,37,ekor,Peternakan Sendiri,1,5
1979,2029-12-17,50,ekor,Peternakan Lain,1,5
1980,2029-12-18,49,ekor,Peternakan Sendiri,1,5
1981,2029-12-19,37,ekor,Peternakan Sendiri,1,5
1982,2029-12-20,47,kg,Peternakan Sendiri,1,5
1983,2029-12-21,39,kg,Peternakan Lain,1,5
1984,2029-12-22,15,kg,Peternakan Sendiri,1,5
1985,2029-12-23,5,ekor,Peternakan Sendiri,1,5
1986,2029-12-24,31,ekor,Peternakan Lain,1,5
1987,2029-12-25,7,ekor,Peternakan Lain,1,5
1988,2029-12-26,37,ekor,Pengepul,1,5
1989,2029-12-27,24,kg,Peternakan Lain,1,5
1990,2029-12-28,35,kg,Peternakan Lain,1,5
1991,2029-12-29,4,ekor,Peternakan Lain,1,5
1992,2029-12-30,18,ekor,Peternakan Lain,1,5
1993,2029-12-31,14,kg,Pengepul,1,5
1994,2030-01-01,7,ekor,Pengepul,1,5
1995,2030-01-02,41,ekor,Peternakan Lain,1,5
1996,2030-01-03,31,kg,Peternakan Lain,1,5
1997,2030-01-04,17,ekor,Peternakan Sendiri,1,5
1998,2030-01-05,46,kg,Pengepul,1,5
1999,2030-01-06,17,ekor,Peternakan Sendiri,1,5
2000,2030-01-07,10,kg,Peternakan Lain,1,5
2001,2030-01-08,20,ekor,Pengepul,1,5
2002,2030-01-09,49,kg,Peternakan Sendiri,1,5
2003,2030-01-10,42,ekor,Pengepul,1,5
2004,2030-01-11,42,ekor,Peternakan Lain,1,5
2005,2030-01-12,7,kg,Peternakan Sendiri,1,5
2006,2030-01-13,15,ekor,Peternakan Sendiri,1,5
2007,2030-01-14,8,kg,Peternakan Sendiri,1,5
2008,2030-01-15,17,kg,Peternakan Lain,1,5
2009,2030-01-16,35,ekor,Peternakan Sendiri,1,5
2010,2030-01-17,31,ekor,Peternakan Lain,1,5
2011,2030-01-18,18,ekor,Pengepul,1,5
2012,2030-01-19,5,ekor,Pengepul,1,5
2013,2030-01-20,29,ekor,Peternakan Lain,1,5
2014,2030-01-21,21,ekor,Pengepul,1,5
2015,2030-01-22,49,kg,Peternakan Sendiri,1,5
2016,2030-01-23,14,kg,Pengepul,1,5
2017,2030-01-24,27,kg,Peternakan Sendiri,1,5
2018,2030-01-25,5,kg,Peternakan Sendiri,1,5
2019,2030-01-26,5,kg,Pengepul,1,5
2020,2030-01-27,23,ekor,Peternakan Lain,1,5
2021,2030-01-28,29,kg,Pengepul,1,5
2022,2030-01-29,3,kg,Pengepul,1,5
2023,2030-01-30,21,kg,Pengepul,1,5
2024,2030-01-31,50,kg,Peternakan Lain,1,5
2025,2030-02-01,43,ekor,Pengepul,1,5
2026,2030-02-02,47,ekor,Peternakan Lain,1,5
2027,2030-02-03,20,ekor,Peternakan Sendiri,1,5
2028,2030-02-04,12,ekor,Peternakan Lain,1,5
2029,2030-02-05,39,kg,Peternakan Lain,1,5
2030,2030-02-06,44,ekor,Peternakan Lain,1,5
2031,2030-02-07,41,kg,Peternakan Lain,1,5
2032,2030-02-08,22,ekor,Peternakan Sendiri,1,5
2033,2030-02-09,15,ekor,Pengepul,1,5
2034,2030-02-10,8,kg,Pengepul,1,5
2035,2030-02-11,23,ekor,Peternakan Lain,1,5
2036,2030-02-12,40,ekor,Pengepul,1,5
2037,2030-02-13,11,kg,Peternakan Lain,1,5
2038,2030-02-14,1,kg,Pengepul,1,5
2039,2030-02-15,12,kg,Peternakan Sendiri,1,5
2040,2030-02-16,26,ekor,Peternakan Lain,1,5
2041,2030-02-17,15,kg,Peternakan Lain,1,5
2042,2030-02-18,38,ekor,Peternakan Lain,1,5
2043,2030-02-19,4,ekor,Peternakan Lain,1,5
2044,2030-02-20,26,kg,Peternakan Lain,1,5
2045,2030-02-21,41,ekor,Peternakan Sendiri,1,5
2046,2030-02-22,22,ekor,Pengepul,1,5
2047,2030-02-23,4,ekor,Peternakan Lain,1,5
2048,2030-02-24,27,ekor,Peternakan Sendiri,1,5
2049,2030-02-25,32,kg,Peternakan Lain,1,5
2050,2030-02-26,40,kg,Peternakan Lain,1,5
2051,2030-02-27,5,ekor,Peternakan Lain,1,5
2052,2030-02-28,41,kg,Peternakan Sendiri,1,5
2053,2030-03-01,17,ekor,Pengepul,1,5
2054,2030-03-02,8,kg,Peternakan Sendiri,1,5
2055,2030-03-03,26,ekor,Peternakan Lain,1,5
2056,2030-03-04,41,ekor,Peternakan Lain,1,5
2057,2030-03-05,19,kg,Peternakan Lain,1,5
2058,2030-03-06,7,kg,Peternakan Sendiri,1,5
2059,2030-03-07,6,ekor,Pengepul,1,5
2060,2030-03-08,43,kg,Peternakan Sendiri,1,5
2061,2030-03-09,30,ekor,Peternakan Sendiri,1,5
2062,2030-03-10,25,ekor,Pengepul,1,5
2063,2030-03-11,17,kg,Pengepul,1,5
2064,2030-03-12,31,kg,Pengepul,1,5
2065,2030-03-13,6,ekor,Peternakan Lain,1,5
2066,2030-03-14,1,kg,Peternakan Sendiri,1,5
2067,2030-03-15,34,ekor,Peternakan Sendiri,1,5
2068,2030-03-16,37,ekor,Peternakan Sendiri,1,5
2069,2030-03-17,24,kg,Peternakan Lain,1,5
2070,2030-03-18,30,ekor,Pengepul,1,5
2071,2030-03-19,50,ekor,Pengepul,1,5
2072,2030-03-20,23,ekor,Peternakan Lain,1,5
2073,2030-03-21,13,kg,Peternakan Lain,1,5
2074,2030-03-22,12,ekor,Peternakan Lain,1,5
2075,2030-03-23,14,kg,Peternakan Lain,1,5
2076,2030-03-24,38,kg,Peternakan Lain,1,5
2077,2030-03-25,1,ekor,Pengepul,1,5
2078,2030-03-26,5,kg,Peternakan Sendiri,1,5
2079,2030-03-27,18,kg,Peternakan Sendiri,1,5
2080,2030-03-28,26,kg,Pengepul,1,5
2081,2030-03-29,22,kg,Peternakan Lain,1,5
2082,2030-03-30,3,kg,Pengepul,1,5
2083,2030-03-31,44,ekor,Peternakan Sendiri,1,5
2084,2030-04-01,27,kg,Pengepul,1,5
2085,2030-04-02,5,kg,Peternakan Sendiri,1,5
2086,2030-04-03,39,kg,Pengepul,1,5
2087,2030-04-04,38,ekor,Peternakan Lain,1,5
2088,2030-04-05,17,ekor,Peternakan Lain,1,5
2089,2030-04-06,49,kg,Peternakan Lain,1,5
2090,2030-04-07,17,ekor,Peternakan Lain,1,5
2091,2030-04-08,14,kg,Peternakan Sendiri,1,5
2092,2030-04-09,10,kg,Peternakan Lain,1,5
2093,2030-04-10,48,ekor,Peternakan Sendiri,1,5
2094,2030-04-11,22,ekor,Pengepul,1,5
2095,2030-04-12,15,kg,Peternakan Lain,1,5
2096,2030-04-13,2,kg,Peternakan Lain,1,5
2097,2030-04-14,8,kg,Peternakan Lain,1,5
2098,2030-04-15,17,kg,Pengepul,1,5
2099,2030-04-16,47,kg,Peternakan Lain,1,5
2100,2030-04-17,13,kg,Pengepul,1,5
2101,2030-04-18,43,ekor,Peternakan Sendiri,1,5
2102,2030-04-19,20,kg,Peternakan Sendiri,1,5
2103,2030-04-20,11,ekor,Peternakan Sendiri,1,5
2104,2030-04-21,4,kg,Pengepul,1,5
2105,2030-04-22,19,ekor,Peternakan Sendiri,1,5
2106,2030-04-23,28,ekor,Peternakan Lain,1,5
2107,2030-04-24,13,kg,Pengepul,1,5
2108,2030-04-25,1,kg,Pengepul,1,5
2109,2030-04-26,30,ekor,Peternakan Sendiri,1,5
2110,2030-04-27,43,kg,Pengepul,1,5
2111,2030-04-28,47,kg,Pengepul,1,5
2112,2030-04-29,9,ekor,Peternakan Sendiri,1,5
2113,2030-04-30,7,ekor,Peternakan Lain,1,5
2114,2030-05-01,15,ekor,Pengepul,1,5
2115,2030-05-02,25,ekor,Peternakan Lain,1,5
2116,2030-05-03,44,ekor,Pengepul,1,5
2117,2030-05-04,47,ekor,Peternakan Lain,1,5
2118,2030-05-05,17,kg,Pengepul,1,5
2119,2030-05-06,29,kg,Pengepul,1,5
2120,2030-05-07,33,ekor,Peternakan Lain,1,5
2121,2030-05-08,48,ekor,Peternakan Lain,1,5
2122,2030-05-09,14,ekor,Peternakan Sendiri,1,5
2123,2030-05-10,31,ekor,Pengepul,1,5
2124,2030-05-11,30,kg,Peternakan Sendiri,1,5
2125,2030-05-12,47,kg,Peternakan Lain,1,5
2126,2030-05-13,34,ekor,Peternakan Lain,1,5
2127,2030-05-14,37,ekor,Peternakan Sendiri,1,5
2128,2030-05-15,40,kg,Peternakan Sendiri,1,5
2129,2030-05-16,7,kg,Peternakan Lain,1,5
2130,2030-05-17,23,kg,Peternakan Sendiri,1,5
2131,2030-05-18,35,kg,Pengepul,1,5
2132,2030-05-19,4,kg,Pengepul,1,5
2133,2030-05-20,43,kg,Peternakan Sendiri,1,5
2134,2030-05-21,26,kg,Pengepul,1,5
2135,2030-05-22,13,kg,Peternakan Sendiri,1,5
2136,2030-05-23,23,ekor,Peternakan Lain,1,5
2137,2030-05-24,41,kg,Peternakan Lain,1,5
2138,2030-05-25,33,ekor,Peternakan Sendiri,1,5
2139,2030-05-26,16,ekor,Peternakan Sendiri,1,5
2140,2030-05-27,28,ekor,Pengepul,1,5
2141,2030-05-28,22,kg,Peternakan Lain,1,5
2142,2030-05-29,15,kg,Peternakan Lain,1,5
2143,2030-05-30,38,kg,Peternakan Sendiri,1,5
2144,2030-05-31,9,kg,Peternakan Lain,1,5
2145,2030-06-01,32,ekor,Peternakan Lain,1,5
2146,2030-06-02,21,ekor,Peternakan Lain,1,5
2147,2030-06-03,16,kg,Peternakan Lain,1,5
2148,2030-06-04,10,ekor,Pengepul,1,5
2149,2030-06-05,6,ekor,Peternakan Lain,1,5
2150,2030-06-06,47,kg,Peternakan Sendiri,1,5
2151,2030-06-07,31,kg,Pengepul,1,5
2152,2030-06-08,29,kg,Peternakan Sendiri,1,5
2153,2030-06-09,34,kg,Peternakan Lain,1,5
2154,2030-06-10,31,kg,Pengepul,1,5
2155,2030-06-11,23,kg,Peternakan Sendiri,1,5
2156,2030-06-12,1,ekor,Pengepul,1,5
2157,2030-06-13,26,ekor,Pengepul,1,5
2158,2030-06-14,33,ekor,Pengepul,1,5
2159,2030-06-15,48,ekor,Peternakan Sendiri,1,5
2160,2030-06-16,31,ekor,Peternakan Sendiri,1,5
2161,2030-06-17,1,kg,Peternakan Lain,1,5
2162,2030-06-18,18,kg,Peternakan Sendiri,1,5
2163,2030-06-19,16,kg,Peternakan Sendiri,1,5
2164,2030-06-20,21,ekor,Peternakan Sendiri,1,5
2165,2030-06-21,28,ekor,Peternakan Sendiri,1,5
2166,2030-06-22,14,ekor,Peternakan Sendiri,1,5
2167,2030-06-23,5,ekor,Peternakan Lain,1,5
2168,2030-06-24,20,kg,Peternakan Sendiri,1,5
2169,2030-06-25,6,ekor,Peternakan Sendiri,1,5
2170,2030-06-26,37,ekor,Peternakan Sendiri,1,5
2171,2030-06-27,30,kg,Peternakan Lain,1,5
2172,2030-06-28,14,kg,Peternakan Sendiri,1,5
2173,2030-06-29,43,ekor,Peternakan Lain,1,5
2174,2030-06-30,47,kg,Pengepul,1,5
2175,2030-07-01,18,kg,Peternakan Lain,1,5
2176,2030-07-02,45,kg,Peternakan Lain,1,5
2177,2030-07-03,48,kg,Pengepul,1,5
2178,2030-07-04,17,ekor,Pengepul,1,5
2179,2030-07-05,16,ekor,Peternakan Sendiri,1,5
2180,2030-07-06,32,ekor,Peternakan Sendiri,1,5
2181,2030-07-07,7,ekor,Peternakan Lain,1,5
2182,2030-07-08,43,kg,Pengepul,1,5
2183,2030-07-09,26,ekor,Peternakan Lain,1,5
2184,2030-07-10,19,ekor,Pengepul,1,5
2185,2030-07-11,36,ekor,Peternakan Lain,1,5
2186,2030-07-12,43,ekor,Peternakan Sendiri,1,5
2187,2030-07-13,11,kg,Peternakan Lain,1,5
2188,2030-07-14,29,ekor,Pengepul,1,5
2189,2030-07-15,42,kg,Peternakan Lain,1,5
2190,2030-07-16,10,ekor,Peternakan Sendiri,1,5
2191,2030-07-17,47,ekor,Peternakan Lain,1,5
2192,2030-07-18,9,kg,Peternakan Sendiri,1,5
2193,2030-07-19,31,kg,Pengepul,1,5
2194,2030-07-20,42,ekor,Peternakan Lain,1,5
2195,2030-07-21,36,kg,Peternakan Lain,1,5
2196,2030-07-22,9,kg,Peternakan Lain,1,5
2197,2030-07-23,13,ekor,Peternakan Lain,1,5
2198,2030-07-24,12,kg,Peternakan Sendiri,1,5
2199,2030-07-25,24,kg,Peternakan Sendiri,1,5
2200,2030-07-26,41,ekor,Pengepul,1,5
2201,2030-07-27,7,ekor,Peternakan Lain,1,5
2202,2030-07-28,8,ekor,Peternakan Lain,1,5
2203,2030-07-29,9,kg,Peternakan Sendiri,1,5
2204,2030-07-30,25,kg,Peternakan Lain,1,5
2205,2030-07-31,30,ekor,Peternakan Lain,1,5
2206,2030-08-01,26,kg,Peternakan Lain,1,5
2207,2030-08-02,33,kg,Peternakan Sendiri,1,5
2208,2030-08-03,27,ekor,Pengepul,1,5
2209,2030-08-04,10,kg,Pengepul,1,5
2210,2030-08-05,12,ekor,Peternakan Lain,1,5
2211,2030-08-06,47,kg,Peternakan Sendiri,1,5
2212,2030-08-07,41,kg,Peternakan Sendiri,1,5
2213,2030-08-08,44,kg,Pengepul,1,5
2214,2030-08-09,24,kg,Pengepul,1,5
2215,2030-08-10,12,ekor,Peternakan Lain,1,5
2216,2030-08-11,38,ekor,Pengepul,1,5
2217,2030-08-12,47,ekor,Peternakan Sendiri,1,5
2218,2030-08-13,15,ekor,Peternakan Lain,1,5
2219,2030-08-14,36,ekor,Peternakan Lain,1,5
2220,2030-08-15,36,ekor,Peternakan Lain,1,5
2221,2030-08-16,28,ekor,Peternakan Sendiri,1,5
2222,2030-08-17,48,kg,Peternakan Sendiri,1,5
2223,2030-08-18,33,kg,Pengepul,1,5
2224,2030-08-19,2,ekor,Peternakan Lain,1,5
2225,2030-08-20,50,ekor,Peternakan Lain,1,5
2226,2030-08-21,37,ekor,Peternakan Sendiri,1,5
2227,2030-08-22,48,ekor,Peternakan Sendiri,1,5
2228,2030-08-23,33,kg,Peternakan Sendiri,1,5
2229,2030-08-24,3,kg,Peternakan Lain,1,5
2230,2030-08-25,7,ekor,Peternakan Lain,1,5
2231,2030-08-26,5,ekor,Peternakan Sendiri,1,5
2232,2030-08-27,49,ekor,Peternakan Sendiri,1,5
2233,2030-08-28,48,kg,Peternakan Lain,1,5
2234,2030-08-29,46,ekor,Peternakan Sendiri,1,5
2235,2030-08-30,42,kg,Peternakan Sendiri,1,5
2236,2030-08-31,39,kg,Peternakan Sendiri,1,5
2237,2030-09-01,48,kg,Peternakan Sendiri,1,5
2238,2030-09-02,29,kg,Peternakan Lain,1,5
2239,2030-09-03,14,ekor,Peternakan Lain,1,5
2240,2030-09-04,45,kg,Peternakan Lain,1,5
2241,2030-09-05,6,ekor,Peternakan Lain,1,5
2242,2030-09-06,31,kg,Peternakan Sendiri,1,5
2243,2030-09-07,26,kg,Peternakan Sendiri,1,5
2244,2030-09-08,46,ekor,Peternakan Sendiri,1,5
2245,2030-09-09,26,kg,Pengepul,1,5
2246,2030-09-10,22,kg,Pengepul,1,5
2247,2030-09-11,23,kg,Peternakan Sendiri,1,5
2248,2030-09-12,26,kg,Peternakan Sendiri,1,5
2249,2030-09-13,33,kg,Peternakan Lain,1,5
2250,2030-09-14,17,ekor,Pengepul,1,5
2251,2030-09-15,6,kg,Peternakan Lain,1,5
2252,2030-09-16,5,kg,Peternakan Sendiri,1,5
2253,2030-09-17,38,kg,Peternakan Lain,1,5
2254,2030-09-18,27,kg,Peternakan Lain,1,5
2255,2030-09-19,33,kg,Peternakan Sendiri,1,5
2256,2030-09-20,26,ekor,Pengepul,1,5
2257,2030-09-21,7,kg,Peternakan Sendiri,1,5
2258,2030-09-22,16,kg,Pengepul,1,5
2259,2030-09-23,32,kg,Peternakan Sendiri,1,5
2260,2030-09-24,31,ekor,Pengepul,1,5
2261,2030-09-25,4,kg,Peternakan Lain,1,5
2262,2030-09-26,4,ekor,Pengepul,1,5
2263,2030-09-27,30,kg,Peternakan Lain,1,5
2264,2030-09-28,41,ekor,Pengepul,1,5
2265,2030-09-29,45,kg,Peternakan Lain,1,5
2266,2030-09-30,20,ekor,Peternakan Lain,1,5
2267,2030-10-01,29,kg,Pengepul,1,5
2268,2030-10-02,28,kg,Peternakan Sendiri,1,5
2269,2030-10-03,20,kg,Pengepul,1,5
2270,2030-10-04,43,ekor,Peternakan Lain,1,5
2271,2030-10-05,44,kg,Peternakan Lain,1,5
2272,2030-10-06,41,ekor,Peternakan Lain,1,5
2273,2030-10-07,43,ekor,Peternakan Sendiri,1,5
2274,2030-10-08,12,ekor,Peternakan Lain,1,5
2275,2030-10-09,37,ekor,Pengepul,1,5
2276,2030-10-10,21,kg,Pengepul,1,5
2277,2030-10-11,21,ekor,Peternakan Sendiri,1,5
2278,2030-10-12,47,kg,Pengepul,1,5
2279,2030-10-13,16,ekor,Pengepul,1,5
2280,2030-10-14,21,kg,Peternakan Lain,1,5
2281,2030-10-15,40,ekor,Peternakan Lain,1,5
2282,2030-10-16,44,kg,Peternakan Sendiri,1,5
2283,2030-10-17,21,kg,Pengepul,1,5
2284,2030-10-18,26,ekor,Peternakan Lain,1,5
2285,2030-10-19,12,ekor,Peternakan Lain,1,5
2286,2030-10-20,20,kg,Pengepul,1,5
2287,2030-10-21,38,kg,Peternakan Sendiri,1,5
2288,2030-10-22,13,kg,Peternakan Sendiri,1,5
2289,2030-10-23,31,ekor,Peternakan Sendiri,1,5
2290,2030-10-24,14,kg,Peternakan Lain,1,5
2291,2030-10-25,28,kg,Pengepul,1,5
2292,2030-10-26,41,ekor,Peternakan Lain,1,5
2293,2030-10-27,11,ekor,Peternakan Lain,1,5
2294,2030-10-28,29,ekor,Peternakan Lain,1,5
2295,2030-10-29,29,kg,Peternakan Lain,1,5
2296,2030-10-30,7,kg,Peternakan Sendiri,1,5
2297,2030-10-31,45,kg,Peternakan Lain,1,5
2298,2030-11-01,36,kg,Pengepul,1,5
2299,2030-11-02,37,kg,Peternakan Lain,1,5
2300,2030-11-03,28,kg,Peternakan Lain,1,5
2301,2030-11-04,10,kg,Pengepul,1,5
2302,2030-11-05,48,ekor,Peternakan Lain,1,5
2303,2030-11-06,7,ekor,Peternakan Lain,1,5
2304,2030-11-07,27,kg,Peternakan Sendiri,1,5
2305,2030-11-08,18,ekor,Pengepul,1,5
2306,2030-11-09,6,ekor,Pengepul,1,5
2307,2030-11-10,19,kg,Peternakan Sendiri,1,5
2308,2030-11-11,25,ekor,Peternakan Sendiri,1,5
2309,2030-11-12,2,ekor,Peternakan Sendiri,1,5
2310,2030-11-13,29,ekor,Peternakan Sendiri,1,5
2311,2030-11-14,8,ekor,Peternakan Lain,1,5
2312,2030-11-15,7,kg,Pengepul,1,5
2313,2030-11-16,30,kg,Pengepul,1,5
2314,2030-11-17,15,ekor,Peternakan Sendiri,1,5
2315,2030-11-18,21,kg,Pengepul,1,5
2316,2030-11-19,15,ekor,Peternakan Lain,1,5
2317,2030-11-20,45,kg,Peternakan Lain,1,5
2318,2030-11-21,37,kg,Peternakan Lain,1,5
2319,2030-11-22,13,kg,Pengepul,1,5
2320,2030-11-23,36,kg,Peternakan Lain,1,5
2321,2030-11-24,44,ekor,Pengepul,1,5
2322,2030-11-25,32,ekor,Peternakan Lain,1,5
2323,2030-11-26,21,ekor,Pengepul,1,5
2324,2030-11-27,49,kg,Peternakan Sendiri,1,5
2325,2030-11-28,48,kg,Peternakan Sendiri,1,5
2326,2030-11-29,43,kg,Pengepul,1,5
2327,2030-11-30,6,ekor,Pengepul,1,5
2328,2030-12-01,27,kg,Peternakan Sendiri,1,5
2329,2030-12-02,41,ekor,Peternakan Lain,1,5
2330,2030-12-03,8,ekor,Pengepul,1,5
2331,2030-12-04,17,kg,Pengepul,1,5
